license_number,application_status,business_name,BUSINESS_PHONE,business_address_1,city_id,business_state,business_zipcode,New Lat,New Long,county_id
MR281308,APPROVED,JOLO CAN LLC,617-270-1096,80 Eastern Avenue,cty120,MA,2150,42.38993685,-71.02366626,ct6
MC281524,APPROVED,Theory Wellness Inc,413-429-6472,1050 Elm St,cty173,MA,2324,41.980685,-71.021673,ct11
MR282256,APPROVED,Green Stratus Corp,508-846-5941,15 Saw Mill Pond,cty267,MA,2021,42.1611291,-71.10082735,ct1
MC282054,APPROVED,"Alternative Compassion Services, Inc.",508-356-5151,693 Elm Street,cty173,MA,2324,41.98605285,-71.02147737,ct11
MC281757,APPROVED,"Whole Sun Farm, LLC",978-512-9902,48 Valley Street,cty252,MA,1827,42.65820451,-71.46059662,ct3
DO100137,APPROVED,Healing Calyx LLC,617-997-8542,380 Dwight Street,cty2,MA,1040,42.2051459,-72.60458104,ct2
MR284764,APPROVED,684 Center St. JP LLC,617-256-6102,684 Centre Street,cty214,MA,2130,42.31199623,-71.11416707,ct6
MR282084,APPROVED,BB Botanics LLC,781-760-0204,242 John Wise Avenue,cty232,MA,1929,42.65393345,-70.80747352,ct13
MR282757,APPROVED,Four Score Holdings LLC,617-217-0456,144 Sturbridge Road,cty182,MA,1507,42.13907835,-72.0198088,ct10
MC283612,APPROVED,C3 Brands LLC,516-457-5032,"Lot 6E, R.W. Moore Drive",cty19,MA,1364,42.600834,-72.303593,ct5
MR282969,APPROVED,New Green LLC,518-821-5299,71 main Street,cty268,MA,1258,42.16018715,-73.41938035,ct4
MC282161,APPROVED,Diem Orange LLC,857-400-0898,75 North Main Street,cty162,MA,2368,42.16425252,-71.04233232,ct1
MC282190,APPROVED,"CNA Stores, Inc.",781-589-3192,100 Main St.,cty139,MA,1913,42.85595385,-70.9312102,ct13
PMD6037,APPROVED,"Medicine Man Solutions, LLC",508-958-0059,144 W Brittania St,cty28,MA,2780,41.91778,-71.101212,ct8
MR282903,APPROVED,"Heka, Inc.",413-354-4352,745 East Street,cty74,MA,1201,42.4498409,-73.23925442,ct4
MP282026,APPROVED,Main Street Medicinals LLC,617-894-1857,82 Wendell Avenue,cty74,MA,1201,42.4452914,-73.25314036,ct4
MC282681,APPROVED,Sparkboro Corp.,347-735-8010,17 Sky Farm Road,cty255,MA,1258,42.1680241,-73.4421685,ct4
MR282160,APPROVED,"The Botanist, Inc.",207-232-3745,200 Portland Street,cty6,MA,2114,42.36440365,-71.06205674,ct6
MP281904,APPROVED,"Paper Crane Provisions, LLC",617-530-0357,56 Gardner Rd,cty42,MA,1452,42.49039545,-72.01208255,ct10
MP281424,APPROVED,Theory Wellness Inc,413-429-6472,1050 Elm St,cty173,MA,2324,41.980685,-71.021673,ct11
MC283511,APPROVED,620 Industries Inc.,413-250-2181,620 Beaulieau St,cty2,MA,1040,42.192801,-72.61631,ct2
MR283325,APPROVED,"Nature's Alternative, Inc.",401-286-2119,2393 Route 6,cty206,MA,2667,41.9289939,-70.01751936,ct7
MP281993,APPROVED,Prime Tree LLC,508-264-2530,4 Technology Way,cty102,MA,1970,42.4950417,-70.9254773,ct13
MP281374,APPROVED,"Ashli's Extracts, Inc.",508-930-0103,76 Frank Mossberg Dr.,cty22,MA,2703,41.92130929,-71.32669778,ct8
MR285013,PENDING,"1730 Mass Ave, Inc.",917-407-0651,1730 Massachusetts Avenue,cty97,MA,2138,42.38422143,-71.11963629,ct3
MR283258,APPROVED,"Calverde Naturals, LLC",617-797-2999,1010 Pleasant Street,cty269,MA,2478,42.38921135,-71.18835541,ct3
MR284262,APPROVED,EC Developments,412-651-1178,1385 Bernardston Road,cty29,MA,1301,42.65072315,-72.56115519,ct5
MP282072,APPROVED,Admiral Green Holdings Corp.,617-835-0705,58 Great Republic Drive,cty48,MA,1930,42.624622,-70.645959,ct13
MD1268,APPROVED,Kush Kart LLC,845-741-5582,11 Hadwen Road,cty47,MA,1602,42.2665085,-71.83170913,ct10
MC281267,APPROVED,"New England Treatment Access, LLC.",617-285-4461,5 Forge Parkway,cty67,MA,2038,42.083688,-71.440426,ct1
MR282186,APPROVED,"The Botanist, Inc.",207-232-3745,200 Portland Street,cty6,MA,2114,42.36440365,-71.06205674,ct6
MC283420,APPROVED,"Greenbridge Technologies, LLC",508-259-5247,18 Progress Avenue,cty38,MA,1879,42.67546848,-71.44412482,ct3
MR284072,REOPENED,MassMedicum Corp.,781-799-6629,1 Mear Road,cty16,MA,2343,42.15200975,-71.02550581,ct1
MR283634,APPROVED,Cannabis Healing LLC,857-636-4618,2A-4 Neptune Road,cty6,MA,2128,42.3802011,-71.0257551,ct6
MC282137,APPROVED,"Glacier Rock Farm, Inc.",860-634-7102,"c/o Stage Road Holdings, LLC",cty13,MA,1144,42.118225,-72.539526,ct2
MC281922,APPROVED,"Commonwealth Farm 1761, Inc.",508-834-3719,"600 Worcester Road, Suite 401",cty54,MA,1702,42.2974095,-71.42139223,ct3
MP282074,APPROVED,"Elevated Access Center, Inc.",617-803-2100,400 Cordwainer Drive,cty261,MA,2061,42.16472198,-70.8824798,ct11
MR282446,APPROVED,Capeway Cannabis LLC,508-456-1059,307 Tremont St,cty270,MA,2330,41.82918565,-70.75314311,ct11
MP281909,APPROVED,Twisted Growers LLC,203-269-3971,415 Millennium Circle,cty256,MA,2347,41.902903,-70.981629,ct11
MR284412,APPROVED,New England Alchemy LLC,413-341-0908,76 Gothic Street,cty21,MA,1060,42.3217493,-72.633297,ct9
MC282414,APPROVED,"617 Therapeutic Health Center, Inc.",617-597-0111,1073 Main St,cty160,MA,2054,42.16464655,-71.36895362,ct1
CO281706,APPROVED,"Greenjeans Farms, LLC",774-217-8910,4 Old Sawmill Road,cty165,MA,1746,42.179061,-71.4779894,ct3
MC282162,APPROVED,Community Growth Partners Northampton Operations LLC,646-408-1196,20 Ladd Avenue,cty21,MA,1060,42.3198687,-72.66277919,ct9
MC283632,REOPENED,Tetrahydra Agtek,774-265-5158,0 Quarry Road,cty199,MA,1223,42.2512019,-73.0216096,ct4
MR284546,REOPENED,Concrete Garden Inc,617-901-5029,311 Broadway,cty120,MA,2150,42.39117865,-71.03674204,ct6
MP281707,APPROVED,Peak Limited LLC,978-764-3455,114 Jewett Street,cty68,MA,1833,42.73498195,-70.95109591,ct13
PDO103090,APPROVED,Ideal C2 Inc.,617-708-7762,616 Douglas Street,cty23,MA,1569,42.06424015,-71.66799418,ct10
DO100173,PENDING,Safe-Lyfe LLC,508-930-0416,90 Conz St. #219,cty21,MA,1060,42.31352125,-72.62653438,ct9
MR284871,APPROVED,CATDOGG LLC,508-364-4929,800 Falmouth Road,cty238,MA,2649,41.60409805,-70.49517213,ct9
PMD6000,APPROVED,Coastal Roots LLC,781-422-1551,112 Winter Street,cty34,MA,2341,42.0680869,-70.8657845,ct11
MR283110,APPROVED,"Life Essence, Inc.",884-878-5438,85 Worcester Road,cty54,MA,1702,42.29926545,-71.39727959,ct3
DO100152,REOPENED,Blazin' D's Delivery LLC,207-618-0417,144 W. Britannia St.,cty28,MA,2780,41.91773625,-71.1017184,ct8
MR283027,APPROVED,"Agricultural Healing, Inc.",774-644-8227,278 Scranton Avenue,cty195,MA,2540,41.5463526,-70.60512662,ct7
MR282429,APPROVED,"Tempest, Inc",617-932-9726,130 South Royalston Rd,cty242,MA,1368,42.6581982,-72.15846907,ct10
MC283668,APPROVED,BTE INC,413-519-3094,145 stonehill rd,cty271,MA,1028,42.06153385,-72.4809383,ct2
MR282576,APPROVED,"CNA Stores, Inc.",781-589-3192,100 Main St.,cty139,MA,1913,42.85595385,-70.9312102,ct13
PDO103124,APPROVED,Teddy's Veggie Farm,508-499-0444,203 Greenville Street,cty243,MA,1562,42.2270359,-71.94937618,ct10
MR284420,REOPENED,The Green Guild Inc.,413-563-6709,285 N King St,cty21,MA,1060,42.3463169,-72.64291681,ct9
MR282868,APPROVED,Shine Diamond LLC,860-471-2057,85 State Rd,cty5,MA,1373,42.42688055,-72.62237925,ct5
MC282213,APPROVED,"Turning Leaf Centers Otis, LLC",732-406-1000,1570 North Main Road,cty167,MA,1253,42.23269835,-73.11011731,ct4
MR282315,APPROVED,Fresh Fields Gloucester LLC,978-835-7855,"1700 Shawsheen St, 2nd Floor",cty96,MA,1876,42.6215881,-71.18466761,ct3
MR282314,APPROVED,"Comm Ave Canna, Inc.",617-570-3519,1030 Commonwealth Ave,cty272,MA,2215,42.35155705,-71.12211939,ct6
MC282324,REOPENED,Royal Hemp LLC,917-449-5033,660 Cheshire Rd.,cty231,MA,1237,42.49283275,-73.20200442,ct4
MP281571,APPROVED,"Commonwealth Farm 1761, Inc.",508-834-3719,"600 Worcester Road, Suite 401",cty54,MA,1702,42.2974095,-71.42139223,ct3
DO100108,APPROVED,Faded LLC,401-261-2950,30 Hemlock Street,cty26,MA,2302,42.0697493,-71.01329948,ct11
PDO103027,APPROVED,"We Can Deliver Boston, LLC",508-315-7240,44 Stellman Rd,cty133,MA,2131,42.28911445,-71.12195679,ct6
MR284574,PENDING,Clovercraft LLC,413-246-9845,17 East St.,cty35,MA,1027,42.28657245,-72.61857095,ct9
MR281594,APPROVED,Krypies LLC,413-446-5802,1450 East Street,cty74,MA,1201,42.4540724,-73.2154638,ct4
MP281764,APPROVED,"Coastal Cultivars, LLC",617-407-7154,399 Boylston St.,cty6,MA,2116,42.35181025,-71.0720961,ct6
MC281316,APPROVED,"RAIN CITY FARMING, L.L.C.",267-625-6973,35-45 LIMESTONE RD.,cty273,MA,1238,42.2833674,-73.2527591,ct4
MC282363,REOPENED,Spirtas Global LLC,413-822-5762,701 Greylock Street,cty7,MA,1238,42.317525,-73.24016,ct4
MR282803,APPROVED,"Cypress Tree Management, Inc.",617-549-2945,419 Boylston Street,cty6,MA,2116,42.35161137,-71.07204886,ct6
MR284816,APPROVED,"Cannabis Connection II, Inc",413-579-8055,1102 Riverdale St,cty177,MA,1089,42.1343088,-72.62656505,ct2
MP281327,APPROVED,"Green Line Boston, Inc.",617-717-8507,351 Langley Road,cty60,MA,2459,42.32174275,-71.18482414,ct3
MR283208,APPROVED,"Calverde Naturals, LLC",617-797-2999,219-237 Boston Post Road West,cty150,MA,1752,42.33731706,-71.59294398,ct3
MR284535,APPROVED,EVG FARMS LLC,617-595-6090,883 HYDE PARK AVE,cty274,MA,2136,42.26987392,-71.12086568,ct6
MP281399,APPROVED,"Central Ave Compassionate Care, Inc.",978-423-1520,31 Central Ave,cty106,MA,1432,42.5589505,-71.58373611,ct3
MR283652,APPROVED,"208 Worcester Street, LLC",508-943-7800,208 Worcester Street,cty111,MA,1550,42.0836626,-72.02657609,ct10
MC283643,APPROVED,"OBCC, LLC",937-631-9094,74 Downing Parkway,cty74,MA,1201,42.4608606,-73.19768095,ct4
PDO103034,APPROVED,Mass Cannsit,781-299-6876,59 Highland Glen Dr. #332,cty162,MA,2368,42.1616694,-71.05287491,ct1
MX281395,APPROVED,Faded LLC,401-261-2950,190 Farm Street,cty124,MA,2019,42.1301335,-71.47096364,ct1
MR282541,APPROVED,"Tempest, Inc",617-932-9726,248 Gardner Road,cty127,MA,1438,42.5734163,-72.01982541,ct10
MR282884,APPROVED,"Coastal Cultivars, LLC",617-407-7154,399 Boylston Street,cty6,MA,2116,42.35181025,-71.0720961,ct6
MC283799,APPROVED,Carbon Canopy Corporation,617-797-6325,183 Davis St.,cty86,MA,1516,42.05869305,-71.68808459,ct10
MC282296,APPROVED,EOS-Bittersweet LLC,914-960-0469,973 Barker Road,cty74,MA,1201,42.4202797,-73.3069911,ct4
MC281723,APPROVED,"27 Broom Street, LLC",413-335-6473,26 Brookside Drive,cty275,MA,1030,42.0761908,-72.66459775,ct2
MR284556,APPROVED,Cadella LLC,617-816-7067,715 Washington St.,cty12,MA,2169,42.2448963,-70.97209319,ct1
MC281880,APPROVED,"27 Broom Street, LLC",413-335-6473,26 Brookside Drive,cty275,MA,1030,42.0761908,-72.66459775,ct2
MC283095,APPROVED,Belle Fleur Holdings LLC,857-245-8311,138 Otis Stage Road,cty110,MA,1008,42.17827106,-72.94461315,ct2
MR283367,APPROVED,"New England Craft Cultivators, LLC",508-479-8344,12 Robeson Street,cty214,MA,2130,42.30977995,-71.10187496,ct6
PDO103032,APPROVED,Kosher Group LLC,617-281-7800,11 Noble Street,cty60,MA,2465,42.36149462,-71.23306584,ct3
PMD5930,APPROVED,TasteBudz Delivery LLC.,617-991-5100,22 Wyman St,cty154,MA,1905,42.46517195,-70.97339477,ct13
PDO103386,REOPENED,Goddess Of Green Craft Cannabis,508-933-9260,152 Belleville Ave.,cty101,MA,2746,41.65705041,-70.92367122,ct8
MP282080,APPROVED,"STANDISH GREEN GROUP, LLC",781-983-1404,663 Lawrence Stret,cty20,MA,1852,42.632343,-71.303307,ct3
MR282714,APPROVED,311 Page Blvd LLC,413-330-2572,311 Page Blvd,cty13,MA,1104,42.13423075,-72.56086585,ct2
MC282198,APPROVED,"HVV Massachusetts, Inc.",843-819-0866,2 Opportunity Way,cty89,MA,1950,42.8010374,-70.89237772,ct13
MR282034,APPROVED,"GreenStar Herbals, Inc.",978-857-9732,310 Flagg Hill Road,cty112,MA,1719,42.46558345,-71.49968171,ct3
MP282065,APPROVED,Milkmen Cultivation LLC,860-262-4669,813 Parker St,cty6,MA,2120,42.3281929,-71.09945845,ct6
MP282232,APPROVED,"Caroline's Cannabis, LLC",774-243-0323,4 Charlesview Road,cty85,MA,1747,42.1040657,-71.50213545,ct10
MP282085,APPROVED,"Verdant Reparative, Inc.",781-507-3987,37 Schuyler Street,cty41,MA,2121,42.2973205,-71.0744952,ct6
MC282478,APPROVED,High Five Inc.,413-695-3788,19 Wemelco Way,cty35,MA,1027,42.25374985,-72.6897522,ct9
PMD5878,APPROVED,Holyoke Smokes Corp,212-831-3435,110 - 116 Winter St,cty2,MA,1040,42.19982424,-72.60149336,ct2
MR283257,APPROVED,Sparkboro Wellness Corp.,347-735-8010,1015-17 Simonds Road,cty276,MA,1267,42.7403803,-73.2110823,ct4
MR284542,APPROVED,Ember Gardens Cape Cod LLC,774-488-9226,41 Route 6A,cty169,MA,2653,41.793379,-69.9846369,ct7
MB282396,APPROVED,Aunty Budz LLC,413-210-9287,"34 North Maple Street, Unit 19",cty170,MA,1062,42.3377662,-72.67332615,ct9
MR282319,APPROVED,Trichome Health Corp.,774-239-2200,12 Pennsylvania Ave,cty60,MA,2464,42.31090625,-71.22139343,ct3
MC282765,APPROVED,SUN AND SOIL CRAFT CANNABIS LLC,413-800-2752,24 MOUNTAIN BRANCH RD,cty277,MA,1339,42.6374905,-72.85076495,ct5
MR282667,APPROVED,"Holistic Industries, Inc.",917-757-9408,1300 Boston Road,cty13,MA,1119,42.140989,-72.498243,ct2
MD1266,APPROVED,Shine Delivery LLC,774-272-2219,119 Washington Street,cty62,MA,2762,42.01719195,-71.31681719,ct1
MR284668,APPROVED,Himalayan High,774-265-5158,2727 Jacobs Ladder Road,cty199,MA,1223,42.2638064,-73.13480015,ct4
MR283970,APPROVED,"KCCS, LLC",413-268-6500,26 Strong Ave,cty21,MA,1060,42.31986767,-72.62818859,ct9
MC282350,APPROVED,Teddy's Veggie Farm LLC,508-499-0444,203 Greenville Street,cty243,MA,1562,42.2270359,-71.94937618,ct10
MP281331,APPROVED,"Silver Therapeutics, Inc.",518-570-9067,158 Gov. Dukakis Dr.,cty19,MA,1364,42.5639317,-72.28689104,ct5
MP281630,APPROVED,"Holistic Industries, Inc.",917-757-9408,304 Somerville Avenue,cty15,MA,2143,42.3801102,-71.09775234,ct3
MC281927,APPROVED,"Calyx Peak of MA, Inc.",321-365-3654,"50 Congress Street, Suite 420",cty6,MA,2109,42.3580051,-71.05599076,ct6
MP282261,REOPENED,"Natural Bliss, LLC",617-877-3833,400 West Street,cty23,MA,1569,42.0581994,-71.6662937,ct10
MP282222,APPROVED,Berkshire Kind Inc.,413-344-0264,343 Pecks Road,cty74,MA,1201,42.4739929,-73.26522595,ct4
PDO103647,REOPENED,Green Rain LLC,978-852-8885,44 11th Ave,cty161,MA,1830,42.7870318,-71.08591132,ct13
MC282295,APPROVED,Matriline Farms LLC,781-330-8913,153 Davis St,cty86,MA,1516,42.057684,-71.6867015,ct10
MP282044,APPROVED,"Sugar Grove, LLC",508-221-4058,111 Gainsborough Street,cty6,MA,2115,42.34257194,-71.08956276,ct6
MR284186,APPROVED,"Cypress Tree Management Fenway, Inc.",617-549-2945,419 Boylston Street,cty6,MA,2116,42.35161137,-71.07204886,ct6
MR282926,APPROVED,Alexsofia LLC,413-695-3788,41 Strong Ave.,cty21,MA,1060,42.31909795,-72.62757451,ct9
MR281843,APPROVED,Cultivate Holdings LLC,207-233-1304,1764 Main Street,cty187,MA,1524,42.25230025,-71.94607314,ct10
MR283094,APPROVED,Green River Cannabis Company Inc.,401-640-2552,54 Mellen St. Unit A,cty85,MA,1747,42.11624075,-71.50375881,ct10
MD1328,REOPENED,"JTJD, LLC",774-488-9226,610 Chelsea Street,cty6,MA,2128,42.3855406,-71.02256821,ct6
MR284841,APPROVED,Kali Cannabis LLC,813-778-1373,405 Shearer St.,cty75,MA,1069,42.1711015,-72.32809249,ct2
MR283295,APPROVED,Mint Retail Facilities LLC,602-931-3663,768 Pleasant Street,cty269,MA,2478,42.39257675,-71.18223319,ct3
PMD5897,APPROVED,"Pronto Leaf, LLC",617-834-0552,1905 Columbus Avenue,cty240,MA,2119,42.31765005,-71.09847024,ct6
MR283963,APPROVED,"617 Therapeutic Health Care, Inc.",617-438-4234,144 Bowdoin St,cty41,MA,2121,42.30384058,-71.0708826,ct6
MC283766,REOPENED,Country Club Ventures LLC,413-475-7377,82 Wendell Ave.,cty74,MA,1201,42.4452914,-73.25314036,ct4
MR281709,APPROVED,"Nature's Medicines, Inc.",401-835-7788,1045 Quaker Highway,cty23,MA,1569,42.015098,-71.597438,ct10
MR284730,APPROVED,Lowkey 2 LLC,617-894-2266,5252-5270 Washington Street,cty233,MA,2132,42.2594862,-71.1587936,ct6
PDO103058,APPROVED,"Tastebudz Delivery, LLC",617-991-5100,22 Wyman Street,cty154,MA,1905,42.46517195,-70.97339477,ct13
MR281457,APPROVED,MJ's Market,603-759-7176,119 Drum Hill Road,cty121,MA,1824,42.6239318,-71.36312892,ct3
MC282527,APPROVED,Grow One Inc.,978-479-0134,60 Dix Street,cty20,MA,1852,42.6299302,-71.30956495,ct3
MR281932,REOPENED,Byron Investment Group LLC.,617-445-5689,1098 Blue Hill avenue,cty6,MA,2124,42.2868605,-71.0903645,ct6
MP282045,APPROVED,Baked Beans Farm LLC,617-692-0386,150 Sam Fonzo Drive,cty278,MA,1915,42.5820021,-70.90602025,ct13
MC281674,APPROVED,"RISE Holdings, Inc.",312-471-6720,"c/o Vicente Sederberg, LLC",cty6,MA,2110,42.355492,-71.048611,ct6
MC283790,APPROVED,"Apple Guy Flowers, LLC",978-549-1095,400R West Street,cty23,MA,1569,42.058003,-71.666336,ct10
MP282104,APPROVED,"The Green Lady Dispensary, Inc.",914-490-5426,370 Wareham Street,cty50,MA,2346,41.85792655,-70.86407254,ct11
MC281593,APPROVED,Crabgrass LLC,617-331-9955,830-894 Main Street,cty49,MA,1510,42.428169,-71.688182,ct10
MB281755,APPROVED,"Buddies Ice Cream, Inc.",347-310-3679,63 JACKSON ST,cty180,MA,1040,42.19792645,-72.6135182,ct2
MP281644,APPROVED,"Lazy River Products, LLC",978-549-2266,145 Broadway Rd,cty193,MA,1826,42.67534225,-71.29398418,ct3
MC283846,APPROVED,Coastal Roots LLC,781-422-1551,112 Winter Street,cty34,MA,2341,42.0680869,-70.8657845,ct11
MP281460,APPROVED,"MassGrow, LLC",617-721-5844,125 Cambridgepark Drive,cty97,MA,2140,42.3954029,-71.1458162,ct3
MC281702,APPROVED,"Two Buds, LLC",781-910-1128,One Liberty Square,cty6,MA,2109,42.35764765,-71.05488496,ct6
MR283065,APPROVED,"New England Treatment Access, LLC.",508-528-0093,5 Forge Parkway,cty67,MA,2038,42.083688,-71.440426,ct1
PMD5882,REOPENED,"Uprising Therapeutics, Inc.",904-962-3959,37 Schuyler Street,cty6,MA,2121,42.3093115,-71.08663673,ct6
MC281276,APPROVED,"Apothca, Inc",305-741-6540,99 Development Rd,cty46,MA,1420,42.55163785,-71.85939817,ct10
MP281345,APPROVED,"The Green Lady Dispensary, Inc.",914-490-5426,11 Amelia Drive,cty216,MA,2554,41.2665522,-70.08590118,ct14
MR284441,APPROVED,Primus LLC,413-374-9654,666 State St.,cty13,MA,1109,42.11055385,-72.57018719,ct2
MC283245,REOPENED,"Exotica Farms, LLC",413-507-7300,5 APPLETON STREET,cty180,MA,1040,42.19880755,-72.59910302,ct2
MR284103,APPROVED,"The Harvest Club, LLC",978-790-4139,153 Main St STE 222,cty171,MA,1864,42.5808681,-71.11197745,ct3
MR282881,APPROVED,Frozen 4 Corporatioon,617-990-6653,618 Columbia Road,cty41,MA,2125,42.31770449,-71.06438969,ct6
MC281263,APPROVED,BCWC LLC,508-212-4490,34 Extension Street,cty22,MA,2703,41.9182546,-71.3248453,ct8
MC281443,APPROVED,"The Green Lady Dispensary, Inc.",914-490-5426,11 Amelia Drive,cty216,MA,2554,41.2665522,-70.08590118,ct14
MR284703,APPROVED,Green Gold Group,774-449-9888,60 Prospect Street,cty142,MA,1535,42.2647254,-72.0906211,ct10
MC281814,APPROVED,4Bros Inc,518-224-4772,630 Beaulieu Street,cty2,MA,1040,42.19219285,-72.61703974,ct2
MR284557,REOPENED,"Seven Thirty-two Cottage Street, Inc.",631-796-2824,732 Cottage Street,cty13,MA,1104,42.1420378,-72.52619086,ct2
DO100133,REOPENED,"North East Gro, LLC.",617-678-6627,34 Larchmont Street,cty6,MA,2124,42.29671235,-71.06908737,ct6
MC281336,APPROVED,"Green Line Boston, Inc.",617-717-8507,351 Langley Road,cty60,MA,2459,42.32174275,-71.18482414,ct3
RE281265,REOPENED,Alchemy League,857-492-1916,12 Marcella St,cty240,MA,2119,42.32105115,-71.09391454,ct6
MR282206,APPROVED,"Coastal Healing, Inc.",401-297-9113,248 State Road,cty179,MA,2790,41.67340385,-71.10382745,ct8
MP282092,APPROVED,Pioneer Valley Trading Company LLC,413-454-1475,99 Medeiros Way,cty132,MA,1085,42.17756834,-72.74004777,ct2
MR282978,REOPENED,"Mission Adams, LLC",617-292-0101,150 Howland Ave,cty279,MA,1220,42.6531498,-73.11101968,ct4
MR282052,APPROVED,Curaleaf Massachusetts Inc,617-750-6885,170 Commercial Street,cty11,MA,2657,42.04783705,-70.19017044,ct7
MP281488,APPROVED,Morando Brands LLC,617-908-0594,319 Newburyport Turnpike STE 002 & 003,cty178,MA,1969,42.7548392,-70.893114,ct13
MR282468,APPROVED,In Good Health Inc.,508-682-1510,1200 West Chestnut Street,cty26,MA,2301,42.0528856,-71.06513403,ct11
MR282629,APPROVED,"ToroVerde (Massachusetts) III, Inc.",352-247-5581,C/O Evanscutler Attorneys 90 Conz Street,cty21,MA,1060,42.31352125,-72.62653438,ct9
PMD5888,APPROVED,BOUFFÉE INC.,857-318-4972,74 Madison Avenue,cty222,MA,2149,42.4129061,-71.03677818,ct3
MD1286,APPROVED,Bean Collective LLC,617-687-9149,63 Coburn St.,cty20,MA,1850,42.6523372,-71.30640151,ct3
MR282225,APPROVED,Buudda Brothers LLC,917-698-1107,604 Main Street,cty2,MA,1040,42.19540414,-72.61157029,ct2
MC283815,APPROVED,Southwick Greenhouses Inc.,413-427-2423,27 Hudson Drive,cty205,MA,1077,42.068594,-72.74633819,ct2
MR284796,APPROVED,Porter Square Remedies LLC,978-770-8163,1908 Massachusetts Avenue,cty97,MA,2140,42.38923557,-71.119685,ct3
MC281487,APPROVED,"CannAssist, LLC",617-816-7067,2131 Washington Street,cty6,MA,2119,42.33189813,-71.081929,ct6
MP281858,APPROVED,Cannatech Medicinals Inc.,508-356-6600,33 Union Street,cty6,MA,2108,42.3611907,-71.05667155,ct6
MP282215,PENDING,"Haze of Grafton, LLC",508-454-5323,"135 Westboro rd, UNITS 2,3,4",cty174,MA,1536,42.23343,-71.70785,ct10
MT281718,REOPENED,Abundant Transports LLC,617-955-4128,90 Conz St. #219K,cty21,MA,1060,42.31352125,-72.62653438,ct9
MR281257,REOPENED,Hooligans Enterprises LLC,978-704-5676,4 Woodholm Rd,cty80,MA,1944,42.5794508,-70.77986259,ct13
MP282090,APPROVED,Faded LLC,401-261-2950,488 Stafford Street,cty187,MA,1611,42.224173,-71.87167294,ct10
MC283659,APPROVED,CLCASH LLC,678-920-2604,401 Mill Valley Rd,cty239,MA,1007,42.258172,-72.371323,ct9
MC283660,APPROVED,Green Origin Farm LLC,774-329-0410,93 Glasheen Rd,cty201,MA,1366,42.49907355,-72.13354294,ct10
MP281686,APPROVED,"Sama Productions, LLC",914-263-6627,42 South Main Street,cty63,MA,1255,42.08294025,-73.07223527,ct4
MB281496,APPROVED,Deep Roots Inc.,401-368-9216,420 West St,cty23,MA,1569,42.0570883,-71.66664509,ct10
MR283004,APPROVED,MassMedicum Corp.,781-799-6629,1 Mear Road,cty16,MA,2343,42.15200975,-71.02550581,ct1
MP281748,APPROVED,RAIN CITY FARMING L.L.C.,267-625-6973,35-45 LIMESTONE ROAD,cty273,MA,1238,42.2833674,-73.2527591,ct4
MR284694,APPROVED,Beacon Compassion Inc.,512-567-7603,315 Worcester Road,cty54,MA,1701,42.29820802,-71.40667796,ct3
MB282029,APPROVED,FCC Holdings LLC,518-641-9149,131 Texas Rd,cty21,MA,1060,42.3106054,-72.64075233,ct9
MD1335,REOPENED,"Bando Alternative Group Delivery, LLC",508-938-6002,"521 American Legion hwy.,",cty179,MA,2790,41.6268834,-71.09647824,ct8
PDO103502,REOPENED,"Injaga Holdings, LLC",818-355-7430,1102 Blue Hill Ave,cty41,MA,2124,42.2846826,-71.0916905,ct6
MR284256,APPROVED,"Community Growth Partners Boston, LLC",646-408-1196,591 Albany Street,cty6,MA,2118,42.3374857,-71.06834827,ct6
MP282247,APPROVED,"Lunar Xtracts, Inc.",508-958-3833,230 Cross Road,cty73,MA,2747,41.64751545,-71.0073651,ct8
MC283481,APPROVED,Riverside Cannabis LLC,413-250-6104,1 Cabot Street,cty2,MA,1040,42.197299,-72.603448,ct2
PMD6038,APPROVED,MORABEZA LLC,781-308-7325,529 Pleasant St,cty280,MA,2152,42.38077655,-70.9915559,ct6
PMD5786,APPROVED,Ember Gardens Delivery LLC,774-488-9226,254 Newhill Ave,cty39,MA,2726,41.7295604,-71.15784663,ct8
MC283592,REOPENED,New England Alchemy LLC,413-341-0908,76 Gothic Street,cty21,MA,1060,42.3217493,-72.633297,ct9
PDO103357,APPROVED,"SEED5, LLC",617-372-0364,1602 Blue Hill Ave #261034,cty6,MA,2126,42.269107,-71.093341,ct6
MR283861,APPROVED,"HVV Massachusetts, Inc.",843-819-0866,39 Country Club Way,cty136,MA,1938,42.6939355,-70.9087734,ct13
MP281325,APPROVED,BCWC LLC,508-212-4490,34 Extension Street,cty22,MA,2703,41.9182546,-71.3248453,ct8
RE281313,REOPENED,"PerkinElmer, Inc.",781-663-5779,68 Elm Street,cty8,MA,1748,42.2192117,-71.54264266,ct3
MR282837,APPROVED,"Ascend Mass, LLC",617-721-5844,500 Totten Pond Road,cty18,MA,2451,42.39684278,-71.25783537,ct3
MR284701,APPROVED,"The Green Resource, Inc.",508-789-5686,28 Cortland Drive,cty69,MA,1749,42.38329065,-71.52516296,ct3
MR284710,APPROVED,Green Adventure LLC,413-626-6792,1240 Park Street,cty75,MA,1069,42.1520231,-72.31547465,ct2
MC282687,APPROVED,"Paper Crane Provisions, LLC",617-530-0357,56 Gardner Rd.,cty42,MA,1452,42.49039545,-72.01208255,ct10
